product_code;country;mde_value;operator
1022959;FR;3599;2786
7070005;ES;3694;5051
3075200;ES;3717;8465
9041100;DE;3615;10012
7020000;FR;3742;75
2013000;PL;3654;4036
1039219;DK;3598;3634
3049525;ES;3696;4331
2061098;DE;3664;6483
8083090;NL;3687;9532
8055010;FR;3725;7907
4061030;NL;3598;7173
3054100;FR;3576;9919
7099100;FR;3651;4355
6029047;BE;3731;804
6012030;NL;3665;4283
7129050;DE;3739;9602
7020000;ES;3609;3459
3022400;ES;3558;10261
6031300;NL;3727;9552
8041000;ES;3615;10599
6029030;ES;3636;6688
3021400;DK;3712;983
8023100;FR;3635;739
7104000;BE;3713;4598
3044410;ES;3714;191
2032959;ES;3597;753
8022100;FR;3701;1576
9041100;ES;3688;3304
7031090;FR;3566;6878
3024330;ES;3553;7806
7095100;BG;3580;8489
7095600;HR;3733;7276
7039000;NL;3573;4172
7099100;FR;3722;582
4063039;AT;3734;4782
8131000;NL;3727;4730
4051011;FR;3652;6030
6029046;NL;3733;3924
6029050;DE;3718;5230
9109190;GR;3570;3199
2012090;PL;3679;10017
6023000;BE;3667;2755
6049099;NL;3599;8968
4032013;AT;3718;10281
3028510;GR;3579;7410
9041200;DE;3652;1386
3063390;FR;3598;9246
8042090;DE;3665;2524
4015031;ES;3643;9053
8083090;FR;3538;4428
2012090;PL;3648;731
6029099;NL;3564;4740
3049965;ES;3712;7103
8044000;ES;3642;4736
4064090;FR;3601;585
3074399;PT;3719;7420
3048990;ES;3695;8465
9096100;AT;3547;4782
3028530;GR;3579;5198
3074329;ES;3604;1396
3075200;ES;3721;2969
3074329;ES;3705;3668
2031955;AT;3645;9521
7143000;BG;3675;4265
7052900;AT;3546;4782
2012050;LT;3638;10733
3063690;FR;3714;1304
2013000;NL;3543;6237
3049999;ES;3661;9003
9041100;ES;3684;10865
3024700;GR;3644;5151
3028990;NL;3543;8776
2011000;FR;3677;560
8055010;SI;3643;6115
7095600;HR;3625;5370
2023090;FR;3535;8948
2012090;FR;3553;2948
6029091;FR;3587;1229
7020000;ES;3531;7941
2102010;ES;3673;2799
3063100;FR;3612;10831
3028990;GR;3606;1002
7096010;ES;3697;8018
7093000;ES;3564;10744
2074280;NL;3613;10837
8051022;ES;3525;7145
6029050;BE;3698;3290
9011100;ES;3661;615
6012030;NL;3591;2316
2071460;NL;3703;4951
2101981;ES;3663;559
3024700;ES;3617;1002
3074220;FR;3694;2216
3079900;ES;3605;2564
4049081;GR;3574;4955
4069084;FR;3631;6880
6031970;BE;3519;5445
3028990;NL;3666;1635
2031915;DE;3646;8814
7020000;FR;3527;717
3028950;ES;3635;10054
6031970;NL;3588;3108
7142010;NL;3559;582
7041010;FR;3676;897
7133390;NL;3621;2518
3077210;ES;3559;378
7051100;ES;3632;582
8023100;FR;3597;1719
6011030;NL;3522;2128
8052200;ES;3567;4436
2109291;ES;3631;4913
1061410;FR;3607;5106
8051022;DE;3693;8983
8024100;ES;3695;10212
3061190;FR;3625;10501
2012090;DE;3513;8755
6042090;NL;3618;4343
3043200;NL;3640;4850
3074220;ES;3522;5858
7102100;BE;3694;7716
2012090;NL;3683;3914
3023290;ES;3543;8917
7096099;FR;3592;6924
7020000;ES;3664;1205
9011200;SI;3592;5335
6029050;DE;3659;1574
4063010;DE;3552;3995
4039051;AT;3528;1386
3061799;ES;3586;9664
3075200;ES;3578;7755
6029091;DE;3507;7542
7102100;BE;3531;5779
3028530;GR;3666;9530
2031211;ES;3515;7482
2042230;FR;3532;6741
3023519;ES;3595;7350
7103000;BE;3574;8403
1022959;FR;3679;3593
4015039;RO;3686;7637
3028950;FR;3564;5886
3028410;AT;3670;5940
6042040;DK;3574;10384
6029091;NL;3659;5011
8029910;FR;3488;10252
6029091;NL;3525;6316
3075200;PT;3570;9368
6012090;NL;3659;1033
9011100;DE;3547;3224
8055010;ES;3541;9677
3074980;ES;3638;2496
3074335;ES;3528;1276
6029047;NL;3495;4059
6029048;NL;3666;6151
2031110;DE;3531;9645
1039219;DK;3532;10373
3024400;ES;3549;4091
3021400;DK;3624;4850
4061080;DE;3627;3995
4069013;DE;3500;2066
3022300;NL;3522;2470
3028180;FR;3550;9096
7031019;DE;3624;201
3028990;ES;3487;8864
3024510;ES;3503;1615
3038140;ES;3484;2216
8107000;ES;3655;4268
3028590;ES;3473;5785
6011090;NL;3606;7613
3023519;ES;3575;983
3021900;GR;3588;9378
8083090;PT;3542;9960
4051011;FR;3564;5886
3022300;ES;3478;1615
8133000;NL;3569;2539
7020000;ES;3609;10439
3023490;FR;3509;8382
7020000;FR;3578;4563
3048700;ES;3604;2718
2061098;IE;3474;4028
3048929;ES;3500;6546
9041200;DE;3642;8882
2012050;NL;3590;10576
7082000;FR;3574;5603
8055010;ES;3563;1411
3044430;DK;3659;1635
6029050;NL;3661;6772
6012090;NL;3527;10474
4069013;DE;3606;5875
3043900;ES;3574;10369
6029050;FR;3464;5009
3028510;ES;3653;7410
8043000;ES;3566;382
7069090;NL;3622;1325
2061098;NL;3492;1398
6029091;NL;3551;2834
6029050;NL;3459;10022
8107000;ES;3548;748
3028200;NL;3465;3225
3045400;ES;3588;3931
3048100;ES;3651;9417
2013000;PL;3553;9588
3021900;ES;3629;9715
6012030;NL;3646;5271
3025990;GR;3496;10568
3019410;ES;3566;10601
7108095;ES;3473;1753
2031913;BE;3625;2151
8042090;GR;3603;78
3074960;ES;3533;3924
3044490;FR;3543;10115
3048390;ES;3574;1367
3061190;ES;3517;6844
2061095;AT;3558;5892
4069099;FR;3564;10400
7096010;ES;3573;4474
7051900;ES;3503;10459
8132000;DE;3486;1917
2031959;SI;3449;6089
2012090;FR;3486;8863
7093000;ES;3536;10599
3028410;HR;3589;2614
3074329;ES;3462;7379
6029099;NL;3579;7734
3047411;PT;3560;1367
2031913;ES;3514;586
2012090;IE;3614;4556
3022300;DK;3520;8893
3023390;ES;3535;1604
8055010;ES;3529;1831
7082000;FR;3529;3932
7020000;ES;3630;2161
1022959;FR;3623;5466
7095200;ES;3501;10810
3028950;DK;3578;4407
3045990;ES;3561;4850
2031913;DE;3450;41
3035700;PT;3530;6356
2061098;FR;3543;113
3022200;BE;3582;7953
6031300;NL;3506;9893
3024310;GR;3455;5840
4069082;DE;3520;3995
8051080;ES;3546;6764
3024700;ES;3579;5198
4015031;ES;3513;594
2031955;DE;3432;2430
3061799;ES;3447;9281
8023100;FR;3550;671
8045000;PT;3546;6708
3048700;ES;3621;6901
3061792;PT;3461;8181
6012030;NL;3551;2639
8022100;FR;3460;10127
8051022;ES;3574;4268
2061098;ES;3552;2767
8109020;ES;3598;10459
3082100;ES;3584;9738
8052200;FR;3568;748
3028530;GR;3449;6844
3048290;DE;3602;10865
2012090;NL;3580;432
6029099;NL;3426;6978
3028410;HR;3608;2571
4069032;GR;3491;1869
7032000;ES;3449;7411
8052200;SI;3507;382
1022910;FR;3522;1451
3023490;ES;3528;2609
7051100;ES;3460;6004
3061210;FR;3615;7243
4069093;FR;3503;3924
2069099;ES;3497;7216
3028910;DK;3557;8275
8051080;ES;3472;8278
8011100;NL;3437;2375
7051900;NL;3553;6412
6029091;NL;3508;5234
3073110;FR;3488;2154
7096010;ES;3547;4512
2012090;PL;3428;4325
6022080;ES;3523;5187
2061098;PL;3545;8363
3074329;GR;3441;8486
2031913;DE;3438;7407
4069099;ES;3610;29
3071190;FR;3455;9890
7096010;ES;3440;10512
3036612;PT;3442;8038
3061500;DK;3539;5840
6031970;NL;3452;6646
3073110;IE;3424;3566
6029050;ES;3479;3291
3047190;ES;3547;3416
7096010;ES;3560;8811
3024400;ES;3435;5785
3038990;NL;3561;1010
3049921;DK;3520;1879
3075100;PT;3465;7690
7082000;FR;3548;4043
2013000;DK;3599;225
7109000;BE;3586;2942
6049011;HU;3542;6458
6029091;NL;3435;10
2044230;FR;3465;964
8052200;ES;3430;8411
3074331;DK;3555;10033
8052190;ES;3562;2192
3028410;GR;3504;4126
8061010;FR;3533;2872
2013000;PT;3582;753
2074561;FR;3446;1297
2031110;PL;3530;9837
2012050;ES;3558;6693
3061799;ES;3548;9729
4029130;NL;3504;10837
8055010;ES;3592;4736
4069089;DE;3520;3850
3022300;PT;3515;9567
7095600;FR;3544;3245
2101131;ES;3486;3533
6029070;NL;3463;5787
2101131;ES;3427;10027
3074338;PT;3402;5979
6029050;NL;3487;10358
3028410;GR;3416;6912
3047300;ES;3598;10369
7032000;ES;3409;9750
6042019;NL;3445;2882
2109990;NL;3543;1310
4051011;FR;3412;643
3074399;PT;3398;3810
2013000;DE;3401;9803
4062000;AT;3405;5299
7099950;AT;3394;5299
3024590;ES;3450;3225
6029099;DK;3589;5811
3089010;PT;3522;4899
3073210;ES;3484;753
3074338;PT;3432;2084
6029050;DE;3492;3340
3061799;ES;3478;5306
3063310;FR;3561;5456
4069089;FR;3536;8478
8119095;BG;3434;4265
3036611;ES;3516;961
3033300;NL;3467;5449
6029050;NL;3542;7981
3048390;NL;3473;8108
8083010;ES;3387;9169
3071190;FR;3464;1106
8134030;ES;3423;6743
6011090;NL;3437;7745
8119095;NL;3575;10865
3074335;ES;3415;7942
8045000;ES;3429;4049
7129090;RO;3431;7637
7108095;ES;3408;3879
6029099;NL;3496;5064
7070005;NL;3443;3349
1022949;FR;3573;1644
3024310;ES;3482;4946
7102200;BG;3516;10516
7096010;ES;3540;9108
3044410;DK;3384;3954
7123100;ES;3491;10865
2012050;ES;3555;6749
3074395;ES;3491;9141
3028990;NL;3558;9421
2061098;AT;3544;9803
3045400;ES;3445;8553
7096010;ES;3439;10697
3028990;ES;3528;6641
3024310;ES;3544;5338
2013000;NL;3469;7534
3074220;ES;3570;3380
7096099;ES;3560;6636
3021400;FR;3392;10841
2061098;NL;3442;4120
7108095;ES;3437;225
4012091;CZ;3507;1458
5111000;CZ;3443;3150
8061010;ES;3413;4122
8061010;ES;3518;7601
7096010;FR;3493;414
4039063;AT;3530;7637
2061098;NL;3534;10076
8045000;ES;3451;6708
8045000;ES;3537;10053
8042090;GR;3548;4306
3074392;ES;3459;5306
3072210;FR;3425;8146
6029047;NL;3480;8699
3048100;PT;3565;9220
6012030;NL;3469;9297
3028939;PT;3382;9567
3047300;ES;3537;10271
3035700;ES;3484;4850
8094005;AT;3409;4782
4069032;DE;3521;3995
2012090;ES;3553;3598
8102090;ES;3514;1100
8112059;HR;3542;2259
8051028;ES;3497;5899
3074230;ES;3439;10110
3023390;ES;3533;9246
2031955;DE;3421;6512
6029091;NL;3530;3599
7095200;RO;3506;7607
6029099;NL;3502;4710
2013000;IE;3437;2437
7099310;FR;3547;4539
2101981;ES;3470;9900
3024700;ES;3439;3549
6024000;FR;3518;2124
3048100;SE;3434;7275
6023000;BE;3396;1655
3083050;ES;3498;4241
3048390;NL;3361;8144
3071110;FR;3454;8457
8071900;NL;3455;4494
2013000;IE;3412;4245
6029048;NL;3492;6400
6042090;NL;3495;9168
3043900;ES;3440;2065
2062999;IE;3511;3507
8045000;ES;3357;1865
8052200;FR;3387;7813
3048390;NL;3388;992
2032955;HU;3470;796
7019090;FR;3514;3254
3028590;ES;3543;7309
4064090;FR;3455;1363
6029048;BE;3424;4695
3044410;DK;3529;9448
7093000;ES;3360;6008
6029091;NL;3454;3025
2061098;NL;3386;7906
2031110;DE;3372;6452
3028410;GR;3457;2899
6029099;NL;3430;3114
6029099;NL;3430;7789
3021400;FR;3419;10179
8135091;AT;3457;4782
3022400;ES;3452;6844
6011030;NL;3385;1678
3028410;HR;3351;2779
3028950;DK;3498;3624
2061098;AT;3482;3409
3045990;ES;3442;9683
7070005;ES;3360;9751
2041000;RO;3374;10222
6029099;AT;3383;4782
7032000;FR;3491;1256
2041000;ES;3390;2767
3048310;NL;3351;2696
1022130;DE;3505;5950
3028115;DK;3400;4850
6029091;NL;3494;4740
3044990;ES;3378;4307
3061799;ES;3491;1635
3075100;FR;3458;1635
3044500;ES;3528;8104
8051022;ES;3475;4474
6012030;NL;3380;6763
3048700;ES;3338;818
3074220;FR;3489;2917
3074230;ES;3362;8213
8119050;RO;3478;4841
4069082;DE;3349;5759
4069084;DE;3501;5759
7142010;NL;3455;6924
3047300;ES;3468;1227
8083090;FR;3398;1378
3047300;ES;3368;3043
9041100;AT;3477;1386
3045990;ES;3355;245
8022200;BE;3397;7890
6029048;NL;3380;10100
3071190;FR;3409;5350
2061098;NL;3332;1264
3071190;FR;3378;2769
3074220;FR;3389;9211
8055010;ES;3397;2649
2012090;NL;3363;9803
4069092;FR;3331;5993
7096010;ES;3522;1560
3077100;ES;3341;5886
4061030;ES;3477;821
3075200;ES;3458;7118
7129050;PL;3335;193
2012030;NL;3425;3879
7096010;FR;3491;7416
2013000;BE;3347;1183
2013000;ES;3449;6455
8109075;FR;3506;3024
6029091;NL;3491;3389
8051022;ES;3353;10788
3028950;HR;3503;6480
8051022;ES;3365;786
3028530;SI;3476;3624
3061799;BE;3435;5982
3077100;FR;3431;7893
7096010;ES;3367;8487
6039000;NL;3445;8338
3028950;ES;3344;8477
3082100;FR;3333;9246
3028410;HR;3511;3832
7020000;FR;3515;4583
4069092;ES;3427;6746
2062200;NL;3370;10076
9023000;ES;3471;8618
6029099;NL;3477;10442
2061098;AT;3378;2422
2012050;FR;3376;3030
3075100;ES;3473;6311
7097000;ES;3323;582
2061098;NL;3487;432
3038140;PT;3499;7936
2013000;PL;3398;8277
4039033;PL;3485;9987
3035700;PT;3441;1014
3077100;NL;3355;3632
6011030;NL;3342;4070
4069092;GR;3443;10865
8055010;ES;3464;9328
2061098;DE;3438;2702
8083090;ES;3439;1257
2031915;AT;3320;1532
7051900;ES;3342;2050
3077100;FR;3456;9476
3024400;ES;3447;9225
3024400;ES;3332;9635
9051000;RO;3473;368
3036612;DK;3471;6469
2013000;NL;3439;1471
7093000;ES;3495;4736
3036611;ES;3359;2582
7093000;ES;3345;10603
3033300;NL;3374;2808
3073110;GR;3365;5125
7095200;SI;3439;1632
6029091;NL;3422;4613
3073110;ES;3365;7230
6031970;FR;3381;1489
2013000;IE;3363;1196
3071190;FR;3453;9246
2012090;IE;3499;2017
9096100;ES;3432;3752
5040000;PL;3448;5063
2061098;FR;3378;2343
6029041;ES;3359;4310
7095600;BG;3461;7198
8023100;FR;3403;8384
8051022;ES;3452;8696
3077900;DK;3347;565
9011100;SI;3454;7063
4069029;RO;3396;10137
6029070;NL;3358;1581
6029091;BE;3392;6400
3074290;ES;3305;9421
6031970;NL;3391;10119
7082000;ES;3371;10810
2013000;ES;3442;3450
9109950;RO;3378;9710
4069084;FR;3341;1779
4063031;NL;3451;4118
2012090;SI;3381;4718
7123100;PL;3456;8488
2044310;NL;3454;587
6031970;NL;3492;1740
3028115;FR;3368;2974
3036612;PT;3346;70
6029099;BE;3487;1773
3028530;GR;3464;8398
3069590;FR;3448;9517
3061799;NL;3319;10834
3028530;GR;3372;551
4064090;DE;3406;642
3036310;ES;3435;3370
8109075;FR;3299;812
3073210;ES;3454;5601
8023100;FR;3356;6005
3024700;GR;3476;9616
9109110;NL;3459;3730
8023200;DE;3412;3995
9012100;DE;3301;9963
3047110;DK;3464;1304
2101139;ES;3373;6992
2013000;ES;3336;5892
4063031;NL;3484;1297
8134095;NL;3465;4598
3038931;ES;3378;1507
6029047;NL;3471;4621
3028929;ES;3409;10604
8055010;ES;3336;2305
3024700;ES;3333;3090
3079100;HR;3320;8275
7102100;BE;3365;5784
3073110;IE;3357;6208
7109000;BE;3329;3043
3044100;DK;3333;2758
3028530;GR;3445;10310
4064090;RO;3472;3110
6029099;NL;3371;6242
6024000;NL;3469;6547
7102900;ES;3435;7103
3011100;CZ;3355;10009
7031019;ES;3317;9926
9042190;DE;3447;1645
8054000;ES;3314;4516
6031100;AT;3424;4782
3048921;FR;3469;1635
4063031;NL;3376;1272
8043000;ES;3331;606
2013000;DE;3455;8694
3047190;ES;3332;4028
6029091;NL;3377;2219
3023390;ES;3308;2974
4063031;FR;3443;8537
3021400;FR;3460;9203
2101981;ES;3397;7192
8107000;ES;3354;8106
6029091;NL;3346;10187
8052200;ES;3427;7145
6029045;NL;3361;701
7051100;ES;3455;2649
2075571;HU;3331;4970
6029099;NL;3398;10593
7102200;FR;3413;10865
2013000;DE;3464;10576
2061098;IE;3427;1841
6029091;NL;3366;5101
3025110;DK;3278;2066
7109000;BE;3304;3928
2011000;NL;3455;1219
4063031;NL;3348;4422
3063100;FR;3333;8776
3069400;FR;3321;7806
7099310;ES;3425;9677
8052190;ES;3448;10500
3048990;ES;3350;10754
8105000;ES;3413;5527
3024700;ES;3348;4091
6029099;NL;3400;2148
6029099;NL;3304;2590
3061799;ES;3442;10416
7082000;FR;3456;624
2031110;NL;3322;405
2062200;NL;3314;1058
7102200;BE;3347;7085
8102010;FR;3429;748
3074329;NL;3425;2496
6024000;FR;3375;1229
3048990;NL;3432;2969
3063100;FR;3446;7997
7039000;NL;3349;9245
3061691;ES;3361;9738
7108069;BG;3297;10221
4069092;FR;3263;10267
4062000;FR;3285;10865
3061792;PT;3413;70
2012090;ES;3453;6077
3036619;ES;3423;6301
4064090;FR;3408;9395
7108095;BE;3269;1032
6029047;NL;3271;3190
6029050;ES;3404;4898
3028530;GR;3395;6721
5119985;DE;3261;1711
3024200;HR;3341;3832
6029050;NL;3391;4283
2061098;AT;3342;5337
5040000;GR;3268;8851
3028410;PT;3360;9448
7109000;DE;3365;3294
3082900;ES;3332;4866
3028950;DK;3392;2267
6029099;ES;3451;2025
7108070;FR;3414;5962
2101131;ES;3340;8202
3077210;FR;3436;2940
6029050;ES;3321;5760
3049100;ES;3258;3035
6031500;NL;3392;8840
6031970;NL;3419;9812
8107000;ES;3430;4512
7031019;FR;3320;606
4064090;AT;3300;2805
8039010;ES;3388;4474
3071190;FR;3427;8620
6011030;NL;3405;9278
3073290;PT;3400;4267
2061098;AT;3254;2343
3028530;GR;3363;9635
3038929;ES;3429;273
3028530;GR;3379;3881
3028530;GR;3260;7309
6029091;DK;3391;1761
9011100;SI;3303;4066
3044990;FR;3398;7415
2023090;PL;3297;1400
8134030;DE;3354;2563
3054100;ES;3279;462
2031915;ES;3436;10701
3028510;ES;3268;7806
8051022;ES;3384;1011
2031915;DE;3292;6218
4061030;HU;3240;10799
3044300;ES;3244;6641
3063310;FR;3428;1283
8107000;ES;3389;5626
6023000;BE;3247;2027
4069086;RO;3366;4046
6029099;NL;3257;8328
2032955;ES;3369;1419
8094005;ES;3373;6588
6029041;NL;3291;8461
3024700;ES;3277;484
6029099;NL;3337;850
3024590;ES;3298;3608
7099390;NL;3388;10053
3035700;ES;3317;9485
3061490;ES;3263;8704
6029050;FR;3239;9806
9101100;NL;3231;582
3075100;FR;3416;6706
3036310;PT;3337;5138
7095300;FR;3311;7245
8083090;ES;3343;9014
3061792;ES;3362;1427
8104050;NL;3338;4172
8061010;FR;3247;4487
2032990;SI;3288;9191
8061010;FR;3252;10273
9023000;DE;3369;6456
8054000;ES;3264;4800
2074280;SI;3296;9642
2012090;PL;3336;3761
2071290;NL;3311;1010
2011000;PL;3422;9884
2031955;NL;3236;2526
8071900;ES;3287;813
6029091;NL;3334;6343
7019090;DE;3305;8493
7119050;ES;3419;5260
2031211;ES;3345;1830
3038115;DK;3258;6887
8044000;ES;3366;1205
6011090;NL;3385;1932
1022949;FR;3272;2126
8107000;ES;3340;10023
3063400;DK;3271;8134
4061050;FR;3404;3995
6029099;NL;3309;2985
7020000;NL;3363;219
3028990;FR;3358;1823
2031915;FR;3320;5604
3031300;DK;3401;4932
3038190;ES;3230;5085
3024400;ES;3306;8910
7099310;FR;3375;10032
4032019;GR;3232;10385
4063031;NL;3326;1096
8071900;ES;3416;8839
6029050;NL;3330;3877
8109020;ES;3297;7767
3075100;FR;3280;8776
3071190;FR;3226;7324
3074220;FR;3333;8088
6023000;DE;3387;3539
2012050;NL;3394;3628
3074220;NL;3246;1635
2023090;PL;3269;7248
2013000;PT;3238;6957
4069092;ES;3236;1418
6029048;NL;3335;3466
3073110;IE;3282;10736
4061050;FR;3344;8828
3074210;FR;3322;4091
2012030;AT;3230;6219
6029091;NL;3337;7798
7096099;ES;3214;5899
8051028;ES;3301;7748
4012091;AT;3347;1339
3063210;FR;3354;1604
8021290;NL;3352;3349
4061030;NL;3225;1297
3038190;ES;3327;6284
8132000;DE;3350;9799
8104030;ES;3336;111
6029099;NL;3221;2832
6012030;NL;3222;3358
4032019;GR;3210;3523
6029091;NL;3327;5773
8025100;FR;3370;6625
2031955;BE;3391;4376
3061792;AT;3234;4782
8083090;ES;3333;5899
7095600;HR;3208;7311
8083090;NL;3331;8764
6029099;NL;3219;5324
4069099;FR;3380;6746
3024400;ES;3370;10110
8054000;ES;3386;624
2022090;DE;3204;4718
6031500;NL;3245;8708
3054100;DK;3261;9887
7099390;FR;3207;10261
6012030;NL;3282;760
3074399;PT;3207;4377
8051022;ES;3276;7601
4021019;NL;3308;919
6029048;DK;3259;8512
3028410;HR;3209;80
2031913;DE;3207;1036
7031019;NL;3267;3128
6029048;NL;3316;3302
3028490;GR;3376;4194
3028510;FR;3343;9505
8044000;NL;3372;9751
3078100;DE;3397;10865
3028950;FR;3362;9378
3048990;ES;3381;7103
6029099;NL;3338;1895
2031959;FR;3272;5838
3073110;FR;3360;10602
6029099;NL;3355;4520
3028950;FR;3326;3738
6029050;NL;3243;7796
9021000;FR;3377;7863
3075200;PT;3268;6782
3044490;FR;3383;4850
4089980;FR;3328;89
3082100;FR;3250;10601
3028115;FR;3361;1293
7019090;FR;3389;5049
6029048;NL;3208;6858
3049999;GR;3292;7415
3028180;HR;3292;7803
2022090;NL;3335;2826
3045400;ES;3191;7763
3045400;ES;3321;8828
6049099;ES;3269;8975
4062000;FR;3307;10286
8045000;ES;3279;490
4029910;NL;3320;9202
7096099;ES;3266;10273
3074399;ES;3297;5512
6029091;NL;3314;6278
3048390;NL;3261;8181
3044910;EE;3258;3738
2013000;NL;3265;6219
6029099;NL;3264;1201
8055010;ES;3301;8657
3061799;ES;3311;9477
3079100;SI;3337;10865
2061098;PL;3368;4387
3045990;ES;3334;1283
3048700;ES;3318;5416
2071330;GR;3319;8790
7101000;BE;3271;677
8109075;NL;3312;7223
8023100;FR;3193;6690
3028950;DK;3302;7415
3028590;PT;3379;7415
7133390;ES;3310;8094
3082900;ES;3344;9078
6049099;NL;3309;9929
3063400;FR;3369;10110
2101131;ES;3358;10627
8054000;ES;3226;6708
9083100;RO;3192;9710
2089010;FR;3321;225
3024100;ES;3180;18
3048400;ES;3263;2614
7144000;BG;3287;4265
3055985;ES;3364;4554
3024400;FR;3369;9448
7049090;PL;3228;7853
2013000;NL;3230;384
6029048;NL;3262;1902
2061098;IE;3325;2343
6029050;NL;3305;5252
2012050;AT;3326;3077
6022080;ES;3252;2544
2101190;AT;3282;4782
2071350;BG;3258;8843
2042250;IE;3366;1363
6029099;NL;3261;9766
4063031;FR;3343;892
3028530;GR;3205;6116
2062200;ES;3284;5604
7070005;FR;3364;582
2031219;ES;3266;990
3072110;FR;3262;9448
3022400;ES;3307;8864
3074399;ES;3193;8984
7052100;NL;3306;10273
3079100;FR;3201;10601
8107000;FR;3281;1011
2031955;DE;3249;5909
7103000;ES;3342;1869
6029050;DE;3239;3182
8051028;ES;3246;10459
7070005;ES;3292;5603
7039000;NL;3344;1722
2072490;FR;3166;89
5119985;HU;3319;7049
3071190;FR;3222;4042
3074335;ES;3273;9401
8084000;GR;3277;1613
7082000;FR;3280;9245
3024310;GR;3196;10115
3022400;PT;3267;5601
3028590;ES;3222;3069
3025419;DK;3343;8864
7102100;ES;3161;1817
6031970;NL;3261;9651
7123400;RO;3354;3475
6029091;NL;3311;3477
3082100;FR;3235;9428
8023200;FR;3255;10252
6011090;NL;3291;9037
8013200;FR;3205;10252
2013000;DK;3278;7234
8084000;HR;3190;8611
7096099;ES;3298;10151
3071190;FR;3294;8343
2032959;SI;3306;861
3063210;FR;3349;6721
3075200;GR;3348;8917
2013000;DE;3193;6889
3063400;DK;3271;289
2061098;PL;3186;7376
6029047;NL;3267;1056
8024200;NL;3305;4516
3044990;NL;3202;8382
7102100;BE;3270;230
8101000;FR;3214;382
2061098;BE;3278;2410
2061098;NL;3292;4718
7082000;FR;3314;793
3074230;ES;3164;3816
3048310;NL;3209;6356
3044950;FR;3178;4850
2013000;NL;3257;1186
3023290;FR;3292;1363
3063100;FR;3341;6623
6042020;AT;3237;3239
7020000;ES;3228;7331
2041000;ES;3219;5344
2101131;ES;3246;8745
7099310;FR;3286;9361
6029050;FR;3187;3677
6029050;DE;3243;6063
4032019;GR;3160;5022
3045400;FR;3148;9974
7102100;BE;3246;8403
6012030;NL;3140;2339
8061010;FR;3304;3054
8107000;ES;3292;7311
7051100;ES;3278;8487
3047190;ES;3259;8726
9042190;ES;3244;9361
8052190;FR;3153;10053
6029048;FR;3167;10865
8071900;ES;3269;1600
3022300;DK;3203;1604
7082000;FR;3217;7853
7082000;ES;3189;6365
2012090;DE;3230;9396
3074399;PT;3182;2899
3028410;GR;3230;3171
8112031;AT;3230;5965
3074399;ES;3295;7097
3053990;HR;3136;3035
7032000;ES;3264;4563
6029050;DE;3248;6223
2013000;DE;3164;9973
7032000;ES;3141;152
4069092;FR;3223;766
7096010;ES;3253;885
8107000;ES;3209;8496
3061500;DK;3190;85
2071310;AT;3325;2526
2013000;AT;3278;6096
8055010;HR;3141;10865
2061098;ES;3189;6512
4069092;FR;3255;383
7093000;ES;3245;1011
3048400;ES;3244;6912
7082000;ES;3267;6421
7042000;NL;3302;2872
3044100;DK;3178;9930
6042020;DK;3309;10865
8013200;AT;3168;10865
8052200;ES;3258;498
3028590;ES;3171;7942
3028950;DK;3233;17
2031913;ES;3219;3310
8013200;AT;3264;6102
6029050;NL;3131;7423
8083090;ES;3154;7502
3075100;FR;3283;3035
3024590;ES;3164;1293
6031970;NL;3137;2715
6031970;NL;3186;3830
7031090;FR;3297;6990
3028410;GR;3196;4319
2013000;NL;3123;3761
3022400;ES;3214;726
7093000;ES;3186;8878
7093000;ES;3127;1287
8084000;GR;3259;1011
8091000;ES;3206;5133
8051022;ES;3296;1236
2061098;NL;3227;9557
4069021;FR;3135;247
8134030;ES;3245;9465
6029091;NL;3251;10553
8071900;FR;3198;3691
6011090;NL;3140;2672
6029050;ES;3314;2709
3024590;ES;3283;6518
7019090;DE;3178;8782
2089030;FR;3268;10261
2042230;IE;3295;3065
3036310;PT;3187;6301
6029050;BE;3142;9574
7097000;ES;3143;9926
7095200;ES;3150;7094
3024700;ES;3112;3816
3074290;ES;3158;10677
8107000;ES;3199;3743
8044000;NL;3131;5328
3073290;PT;3223;6000
3038190;FR;3267;6284
9021000;FR;3265;7832
3028530;GR;3295;484
3022300;ES;3231;8894
6029048;NL;3129;8908
6029099;NL;3285;2257
7123900;RO;3283;10205
6029091;NL;3109;2327
3063100;FR;3209;9447
6042090;NL;3196;10022
2089030;DE;3166;2196
8134095;PL;3290;10865
7108069;BE;3203;7716
2102090;IE;3175;2343
8023100;FR;3222;4572
3073210;ES;3181;5290
2101131;ES;3228;5408
8024100;ES;3192;5562
5040000;NL;3276;5886
8023200;ES;3142;8496
3024400;FR;3206;9726
6039000;NL;3276;10097
6029091;NL;3260;782
7082000;ES;3233;8854
2061098;NL;3254;7376
3074392;ES;3141;3043
7108051;ES;3105;677
2042250;IE;3124;8062
8093090;ES;3163;4573
7052100;ES;3233;5527
3025110;DK;3192;1826
7135000;FR;3295;3457
6031100;NL;3211;6646
3077100;FR;3175;9309
9021000;AT;3126;4782
3028410;GR;3158;7788
2041000;FR;3114;5431
3061990;ES;3182;197
3061792;ES;3250;9100
3077100;FR;3117;9240
7099100;ES;3229;7180
8107000;ES;3191;10439
8052190;ES;3150;382
6012030;NL;3239;2016
6031200;NL;3110;577
7096010;FR;3255;4122
